id,weak_label,model_label,model_confidence,model_source,rule_label,rule_confidence,suggested_gold_label,needs_review,entity,answer_span,start,end,cue,text,source,notes
silver-00294,negated,negated,0.95,rules,negated,0.95,negated,false,龟头炎是很常见的男性外生殖器疾病,龟头炎是很常见的男性外生殖器疾病,0,16,没有,龟头炎是很常见的男性外生殖器疾病，没有必要不好意思。,dialogue_weak:龟头炎:answer:男科5-13000.csv:1662,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00295,negated,negated,0.95,rules,negated,0.95,negated,false,以免反复感染致使病,以免反复感染致使病,66,75,无,从你所述症状，龟头上有小红点，可能会有传染的情况拥有致使的包皮龟头炎，考虑症状较轻，因此时有时无，建议你经常用温开水擦洗龟头包皮内，以免反复感染致使病情严重。,dialogue_weak:龟头炎:answer:男科5-13000.csv:1696,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00296,negated,negated,0.95,rules,negated,0.95,negated,false,明显的临床症,明显的临床症,36,42,没有,前列腺出现钙化的情况，大多数是以前患有过前列腺炎才会出现的情况，如果没有明显的临床症状，一般是不需要采取治疗的。,dialogue_weak:前列腺钙化:answer:男科5-13000.csv:1698,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00297,negated,negated,0.95,rules,negated,0.95,negated,false,没其他症,没其他症,56,60,没有,因为你之前有过前列腺炎，所以再次发生纤维化证明炎症已经好了，前列腺钙化灶目前还没有什么好的治疗方法，一般来说如果没其他症状再次出现，可以不必救治，平时留意个人卫生，忌辛辣刺激性饮食，忌烟酒，饮食要正常，作息要规律，防止过度操劳、加班等。,dialogue_weak:前列腺钙化:answer:男科5-13000.csv:1727,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00298,negated,negated,0.95,rules,negated,0.95,negated,false,不射精症的主要症,不射精症的主要症,0,8,无,不射精症的主要症状就是患者无法在正常的性交中射出精液，一般分成两种，一种是功能性的不射精症，另一种是器质性的不射精症，功能性的不射精症是指患者只有在性交时无法射出精液，但是在性交时却可以射出精液，而器质性不射精症是在任何情况下患者都不能够射出精液。,dialogue_weak:不射精症:answer:男科5-13000.csv:1741,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00299,negated,negated,0.95,rules,negated,0.95,negated,false,一种是功能性的不射精症,一种是功能性的不射精症,34,45,无,不射精症的主要症状就是患者无法在正常的性交中射出精液，一般分成两种，一种是功能性的不射精症，另一种是器质性的不射精症，功能性的不射精症是指患者只有在性交时无法射出精液，但是在性交时却可以射出精液，而器质性不射精症是在任何情况下患者都不能够射出精液。,dialogue_weak:不射精症:answer:男科5-13000.csv:1741,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00300,negated,negated,0.95,rules,negated,0.95,negated,false,功能性的不射精症,功能性的不射精症,59,67,无,不射精症的主要症状就是患者无法在正常的性交中射出精液，一般分成两种，一种是功能性的不射精症，另一种是器质性的不射精症，功能性的不射精症是指患者只有在性交时无法射出精液，但是在性交时却可以射出精液，而器质性不射精症是在任何情况下患者都不能够射出精液。,dialogue_weak:不射精症:answer:男科5-13000.csv:1741,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00301,negated,negated,0.95,rules,negated,0.95,negated,false,关于前列腺增生的病,关于前列腺增生的病,2,11,没有,目前关于前列腺增生的病因还没有非常明确的试验，只是相信和年龄、人种、吸毒、情绪因素、骑车等有关系。,dialogue_weak:前列腺增生:answer:男科5-13000.csv:1771,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00302,negated,negated,0.95,rules,negated,0.95,negated,false,可以服食对症药,可以服食对症药,5,12,无,如无转好，可以服食对症药物救治。,dialogue_weak:阳痿:answer:男科5-13000.csv:1806,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00303,negated,negated,0.95,rules,negated,0.95,negated,false,由于每个人的病,由于每个人的病,16,23,没有,治疗阳痿早泄并没有特别好的方法，由于每个人的病发原因不同，只有对症治疗，才有效果。,dialogue_weak:阳痿:answer:男科5-13000.csv:1931,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00304,negated,negated,0.95,rules,negated,0.95,negated,false,只有对症,只有对症,29,33,没有,治疗阳痿早泄并没有特别好的方法，由于每个人的病发原因不同，只有对症治疗，才有效果。,dialogue_weak:阳痿:answer:男科5-13000.csv:1931,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00305,negated,negated,0.95,rules,negated,0.95,negated,false,法进行正常性生活的病,法进行正常性生活的病,34,44,无,早泄是指成年男子性交时，由于阴茎痿软不举，或举而不坚，或坚而不久，无法进行正常性生活的病证。,dialogue_weak:阳痿:answer:男科5-13000.csv:1936,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00306,negated,negated,0.95,rules,negated,0.95,negated,false,一下精液里面的炎症,一下精液里面的炎症,63,72,排除,像您这样的情况，我建议您可以到医院去做个精液常规的检查，看一看目前，精液可有异常，如何由于精索静脉曲张，而影响精液的质量，排除一下精液里面的炎症，查清楚以后再做治疗，恐怕局部出现胀痛的感觉，可能和精索静脉手术关于，术后短期内出现。,dialogue_weak:精索静脉曲张:answer:男科5-13000.csv:1963,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00307,negated,negated,0.95,rules,negated,0.95,negated,false,随着病,随着病,85,88,无,前列腺炎和精索静脉曲张是不一样的，有明显的区别，前列腺炎主要表现为尿频尿急尿痛，小腹胀痛以及腰痛等，而精索静脉曲张早期可能没明显的症状，有些患者会出现阴囊肿胀的无偿献血，随着病情的扩张，下肢出现硬条，有浮肿。,dialogue_weak:精索静脉曲张:answer:男科5-13000.csv:1964,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00308,negated,negated,0.95,rules,negated,0.95,negated,false,可以口服药,可以口服药,5,10,无,如无转好，可以口服药物，或同房前可以先做许多前戏来进行治疗。,dialogue_weak:阳痿:answer:男科5-13000.csv:1984,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00309,negated,negated,0.95,rules,negated,0.95,negated,false,年轻人睾丸附睾炎,年轻人睾丸附睾炎,0,8,排除,年轻人睾丸附睾炎，首先要排除结核性的。,dialogue_weak:急性附睾炎:answer:男科5-13000.csv:2066,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00310,negated,negated,0.95,rules,negated,0.95,negated,false,说莫匹罗星软膏药,说莫匹罗星软膏药,16,24,无,这个治疗方法无非就是消炎的，比如说莫匹罗星软膏药膏擦擦，消炎药吃吃的，注意局部卫生，应该是没这么快。,dialogue_weak:急性附睾炎:answer:男科5-13000.csv:2082,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00311,negated,negated,0.95,rules,negated,0.95,negated,false,消炎药,消炎药,28,31,无,这个治疗方法无非就是消炎的，比如说莫匹罗星软膏药膏擦擦，消炎药吃吃的，注意局部卫生，应该是没这么快。,dialogue_weak:急性附睾炎:answer:男科5-13000.csv:2082,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00312,negated,negated,0.95,rules,negated,0.95,negated,false,睾丸或附睾炎,睾丸或附睾炎,17,23,排除,如果伴发阴囊红肿，要排除睾丸扭转、睾丸或附睾炎等，这时建议立即到医院检查阴囊彩超来明确。,dialogue_weak:急性附睾炎:answer:男科5-13000.csv:2118,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00313,negated,negated,0.95,rules,negated,0.95,negated,false,症状或症,症状或症,8,12,无,其治疗方法为：无症状或症状较轻者，可穿弹力裤或用阴囊托带；,dialogue_weak:精索静脉曲张:answer:男科5-13000.csv:2261,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00314,negated,negated,0.95,rules,negated,0.95,negated,false,慢性前列腺炎,慢性前列腺炎,0,6,无,慢性前列腺炎是无法康复的，炎症长期反反复复的肆虐前列腺，导致病症反反复复的复发，必须通过药物治疗才能缓解，主要以口服抗生素治疗为基础，还可以使用非甾体类抗炎药，平时要注意惯良好的生活习惯，防止憋尿，戒酒不吃辛辣刺激的食物，还可以进行前列腺推拿和热疗来治疗,dialogue_weak:前列腺炎:answer:男科5-13000.csv:2288,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00315,negated,negated,0.95,rules,negated,0.95,negated,false,炎症,炎症,13,15,无,慢性前列腺炎是无法康复的，炎症长期反反复复的肆虐前列腺，导致病症反反复复的复发，必须通过药物治疗才能缓解，主要以口服抗生素治疗为基础，还可以使用非甾体类抗炎药，平时要注意惯良好的生活习惯，防止憋尿，戒酒不吃辛辣刺激的食物，还可以进行前列腺推拿和热疗来治疗,dialogue_weak:前列腺炎:answer:男科5-13000.csv:2288,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00316,negated,negated,0.95,rules,negated,0.95,negated,false,可以口服对症药,可以口服对症药,5,12,无,如无转好，可以口服对症药物。,dialogue_weak:阳痿:answer:男科5-13000.csv:2294,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00317,negated,negated,0.95,rules,negated,0.95,negated,false,可以先口服对症药,可以先口服对症药,15,23,排除,您这个年龄要排除有前列腺增生，可以先口服对症药物一周，如果不缓解建议到医院仔细检查，B超，前列腺触诊。,dialogue_weak:阴囊湿疹:answer:男科5-13000.csv:2317,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00318,negated,negated,0.95,rules,negated,0.95,negated,false,精产生精子的生精功能障碍疾病,精产生精子的生精功能障碍疾病,45,59,无,治疗先天性无精症的时候，首先要了解到男性此病症被叫作真性无精症，指的是睾丸生精细胞受损，无精产生精子的生精功能障碍疾病。,dialogue_weak:死精症:answer:男科5-13000.csv:2323,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00319,negated,negated,0.95,rules,negated,0.95,negated,false,就药,就药,17,19,没有,可以先检查一下可有器质性问题，没有就药物调养一下。,dialogue_weak:阳痿:answer:男科5-13000.csv:2342,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
silver-00320,negated,negated,0.95,rules,negated,0.95,negated,false,型-慢性前列腺炎,型-慢性前列腺炎,41,49,无,前列腺炎可分成4种类型，即I型-急性细菌性前列腺炎、II型-慢性细菌性前列腺炎、Ⅲ型-慢性前列腺炎、Ⅳ型-无症状性前列腺炎。,dialogue_weak:前列腺炎:answer:男科5-13000.csv:2356,高置信规则命中，优先采用 rule_label；模型或弱标分歧时保留复核标记。
